temperature,humidity,rainfall,water_contamination,sanitation_coverage,population_density,reported_cases,cholera_outbreak,location
24.49231223687704,92.1459441234837,368.7447422299597,0.888551382703368,38.997498157865856,3215.4791467030786,12,1,Region-33
27.443340476750265,74.09914906467553,64.067520125262,0.9907239105537778,85.98855172656911,4013.0146839970994,8,0,Region-41
28.64153765888392,66.3704668268531,256.0519277318996,0.5685821806899978,58.13452704161032,6710.098189121472,11,0,Region-32
28.788099793889046,44.034438043122194,139.53013858996826,0.774676768373454,94.92470396412897,8955.080926352563,15,0,Region-99
32.25879164989051,67.8813681067099,80.58184394808055,0.8590383695462995,17.093317522963076,1869.2164537647363,6,0,Region-75
38.861516754894154,89.24415044894381,213.14045312726742,0.7009820060218269,56.28491420878669,5195.169033545603,10,0,Region-34
24.8138542366501,76.87246109327893,65.50727721680721,0.04415604911173121,78.98097213979288,1275.9657711113296,9,0,Region-20
22.43002752601836,89.9297472237471,349.49255408724275,0.15763423171681779,64.01373832662532,2866.606037669299,9,0,Region-16
23.949409797198747,69.64070023595833,228.12002202666775,0.07098919115138647,12.087472638415848,6891.215457003099,6,0,Region-86
37.73849800418539,47.10770230566891,265.5723162823319,0.00987960664205656,97.51048105094927,869.572888956801,14,0,Region-6
32.916216253104125,40.818390750152865,73.1879693340785,0.30599640875723655,36.84373237683086,6657.349960699589,14,0,Region-20
25.7181357847832,58.19317280311547,69.88583054674724,0.39235596048155974,32.43500797297439,9018.03009735844,6,0,Region-23
36.318938779372345,81.87942828986755,291.70771763006206,0.24102973233592573,53.70938880459216,9696.765881082814,10,0,Region-52
37.22739992726872,87.41559423650162,492.50487391472313,0.06460464808632094,58.794229677101406,2244.6587901526036,9,0,Region-43
36.93028677380556,57.74517007721977,48.12529161886281,0.5298630908366776,78.96593238308428,7514.089770417971,10,0,Region-13
38.378530672791086,69.73923525299483,142.86571428289062,0.27331931995714165,45.39462918930902,9271.067442184745,16,0,Region-20
25.04482040346723,65.2671342660449,434.7295582689438,0.7960371548635623,49.5964338815991,1004.5561774094165,7,1,Region-93
35.10083857492557,64.63136706108567,36.13600612761847,0.008052621625281198,58.146392434044785,4198.833724043132,15,0,Region-2
29.2107899454828,53.88092279200903,437.94286068347566,0.8425270512876103,45.49483897674766,9202.156692034443,13,1,Region-61
36.83997105780123,48.1822663017675,262.14299168737557,0.954753678945957,92.30932711910404,2107.596232722818,7,0,Region-8
34.569813543232264,51.80131349387278,204.13338696321293,0.7161350631535696,86.6126769970827,9344.230769499634,12,0,Region-79
35.52894892999449,43.319943229800764,154.84028217572794,0.7336440652625665,50.94763255700905,5319.201503769006,7,0,Region-78
33.12323675362143,51.88784450941462,148.55857906392094,0.9335623116027332,10.017537610358541,1088.9415171218013,14,1,Region-47
23.548575389394138,40.552053857522765,152.9012912247394,0.20907128530034913,91.08410459763526,4553.7854358795985,9,0,Region-84
30.900538377938766,77.6355040381587,442.4015404800979,0.9945655682085767,21.19029160955187,3329.9858351239554,12,1,Region-37
39.69339479049016,58.98252444326097,361.89761508739275,0.7734812033785419,32.00611736746416,2893.821189462902,9,1,Region-47
38.74776132994238,98.38868268561453,334.86150391557527,0.7265707083277937,23.712515592885836,5460.60819877347,8,1,Region-52
20.863474715940235,51.62302304657787,399.37457447600036,0.36109057899529273,26.18340129829214,4887.567638443514,14,0,Region-97
23.296296314588744,60.74971421857563,128.5573315020725,0.5457774854056106,82.25897841008512,4871.47488023891,10,0,Region-1
22.63457546909124,61.470469518491996,309.0214060408779,0.653917788273347,62.15512974993318,972.6031379208414,12,0,Region-68
34.51959819970591,40.50708976374763,230.03311947897546,0.6203428613172159,96.04856468128136,8042.949992168652,16,0,Region-9
36.355706597138905,90.35247718236754,391.22081760009667,0.7049846384775807,30.83081610913448,4866.249222022372,10,1,Region-67
24.270227326213437,41.91966760865948,154.62805523664275,0.08238173907841062,53.70714173181106,8226.967704148556,10,0,Region-10
30.11705385903658,96.41079008375448,321.5893084349479,0.3556484328316968,97.9685532174223,8263.486951354407,15,0,Region-88
36.814060560224,93.52446106561723,441.10620590865676,0.43400001659547716,84.37991628472928,3239.6397159956277,13,0,Region-50
34.65603089532501,72.13131496515781,201.07523809746436,0.26062929787496647,75.5754111208442,143.02840769536238,5,0,Region-6
30.844744109836967,72.61573449467753,33.31104368373072,0.17262727026922375,27.007768123371275,9121.332206835374,8,0,Region-8
31.806953809175457,79.22667537736939,258.0254111708964,0.1389274799128628,79.24648608187445,7630.877461553779,9,0,Region-4
30.1672109383256,63.22300071609322,172.98624390351296,0.3663833922565851,41.2808610336326,1161.794372552364,8,0,Region-96
25.950969026376413,78.83333700387132,336.1126902735875,0.49344170056256587,57.74832073420819,7047.097636630703,19,0,Region-15
31.300439857180322,42.68610332130921,475.51646237430305,0.0629764401466607,64.82450917355862,298.23035982191794,6,0,Region-52
33.777706041001814,43.242857640983594,242.8041589984235,0.9464580945905495,64.84273403718286,374.814785284915,10,0,Region-85
37.46645831721615,67.43382517717266,233.09511507776693,0.7652433228607584,75.38711247221647,5305.6500720186405,11,0,Region-67
32.72582707958496,72.9773380663621,327.2924000957301,0.7308517731854666,69.5531883377985,1050.7705494398315,8,0,Region-37
35.22243074086316,93.26905842014915,51.74875179678384,0.17286052498872695,16.153379137953085,9646.931572600697,13,0,Region-26
23.20143269909146,46.27963803447378,126.75309446250732,0.603800768012189,51.161232335419655,8948.929143837599,10,0,Region-34
29.231149488395797,89.35887563163337,459.4896627501993,0.5297249468086674,69.76194460479813,6533.13910935406,12,0,Region-75
20.186632396541867,52.60284023752418,334.9713066818831,0.9824688457866938,36.63936839491558,730.7188112993015,19,1,Region-83
24.93357729043246,63.64501891060191,6.722021991708127,0.747671770080158,38.17510184947507,3315.8690522899446,9,0,Region-27
34.52923430226009,58.996146089644775,102.31273627950993,0.5757618837162312,21.211079297915397,3780.057679269835,12,0,Region-50
39.83619902698727,64.00931637192394,341.41863301444954,0.8508126664701222,47.67534873773698,4860.7103747041265,11,1,Region-67
21.983561991744317,49.029729884355135,382.19960128128713,0.15509427086070948,98.81473908755572,1772.138452663877,7,0,Region-93
28.029886317225767,70.2142044642133,419.9297863370209,0.015216529690977199,35.67874251592336,5817.36526369224,13,0,Region-41
36.00141937398319,88.09855538988204,146.08840169102245,0.6902333334145232,57.829320341748826,4414.12941430131,14,0,Region-99
24.080712692577976,66.49204062273381,465.5142981387813,0.09831146023723747,76.89135275011759,9478.2399375893,14,0,Region-19
31.101698986045726,69.43681455389195,276.4734467889462,0.1154336399835092,11.21475437958436,9368.332773289669,7,0,Region-65
34.661425920593494,90.92605511687886,348.26951119394647,0.7446807264245305,91.0395603638469,5698.192157865727,14,0,Region-43
32.31970900520358,82.36348687828185,298.369431389954,0.2705348441339891,44.78951662524447,6479.058426306299,17,0,Region-74
23.760494692308324,69.42726451118708,61.370027337310226,0.6286312155688929,88.2204388039884,1464.1850309600502,8,0,Region-82
27.107691373714786,55.46173889135078,481.5573296924399,0.9174069260927484,13.505289300953024,2310.9000645176984,8,1,Region-15
35.675835689707945,93.095604810698,61.437789947076325,0.3164745316378583,23.10971966773083,9017.082501598905,9,0,Region-19
31.084530282640333,74.6212241014335,127.4409782055918,0.2171441578399188,39.02765090298033,7021.742636667776,10,0,Region-64
20.104592270858255,53.268856606641606,406.81394011149007,0.10656288374105172,41.091559575695086,1975.3589531024675,11,0,Region-52
35.219815200561875,56.14718515828062,309.2984807505507,0.13046236141972611,86.30148007252149,5745.082030124907,6,0,Region-76
20.70622709880478,88.18798533617476,419.0745826881785,0.06222269537884273,11.00810038494117,9354.136379845544,8,0,Region-25
34.914675654624645,42.648733725247325,257.86809418702245,0.08764237882974013,67.70005988227115,3517.1939510028456,11,0,Region-10
24.04961120330475,99.52553122172921,188.49661768331742,0.43200458880915393,21.818119256069522,1939.6217176389441,11,0,Region-48
39.161469602387605,47.821100782887505,460.92274977389246,0.32086504502396973,84.08940856399445,9426.050241400073,10,0,Region-37
27.35881502604169,87.76411152381624,18.126158757397427,0.706560814322998,80.07159393621211,4666.527066891782,10,0,Region-88
26.538632326761583,63.68651900630097,428.0651101765229,0.8702416582470018,54.992892467008055,4230.695786761388,8,0,Region-82
22.977761006648894,69.53297099724801,115.40889259389081,0.7847732031423843,29.141850296113766,2748.9152779482274,15,1,Region-46
26.112084309804295,92.83903464787467,424.3681638769839,0.5306372566656522,67.10458518690007,8926.694419976728,10,0,Region-15
37.53301523656401,64.7746713753528,69.5983067084428,0.10244211623265342,24.063248589188106,8471.605992206794,8,0,Region-91
39.926686752544946,72.24962522039407,290.10948184527024,0.7097672839415535,27.10214133333881,4089.6049544238654,9,1,Region-36
27.366190610136968,42.957979744550194,444.05395950573603,0.36282872472687355,66.4020912002822,403.0714709810806,17,0,Region-52
28.97221261909085,40.14084843204719,236.76982344944525,0.08565039391541018,99.2105601479762,4521.849162010782,7,0,Region-16
34.441418764054745,54.68799238010355,373.2833369016965,0.8424664072126257,90.19547535272916,1890.4943641425275,5,0,Region-53
37.723915609301486,80.83498557512604,402.3358089277792,0.33821651718250556,63.37966219153093,1513.0672944739235,9,0,Region-100
31.860886683735682,47.275893601548205,368.2471043583896,0.21824883251157134,58.46830918906814,3991.6267577646936,8,0,Region-9
27.830513963556587,46.82571752827297,462.66486843729916,0.8714520646188432,99.85463920072976,1080.8616797118093,7,0,Region-23
28.252436816972477,64.6576364821542,223.41711525996433,0.9021338684470049,59.265743287050434,9578.898618623483,9,0,Region-100
33.91236292993614,78.8702223164936,86.56271958257788,0.33897083719155985,47.81048697634996,570.6378996346898,9,0,Region-22
20.064365272085574,82.72431953487583,23.905531851239893,0.35480141928137343,91.85999821978073,4073.559311247399,11,0,Region-59
32.39178674919681,50.707040445902486,123.22993481875255,0.5796285275831441,31.07658662823594,1710.7567501137796,8,0,Region-24
27.109860208827147,44.775288842322546,71.59875194012105,0.7334414938106582,18.777339126712807,6919.232083134686,10,0,Region-68
35.88394662554168,96.42382203673264,278.9743707172402,0.06314920190686346,67.06810309256473,880.2333472241612,15,0,Region-89
21.85981279646264,55.639982953726104,92.472668605866,0.5933436571884717,18.62646703918741,5513.3751846654795,11,0,Region-66
31.76404533896781,91.20078985652343,19.46685364468559,0.9528200617835816,43.583368325766415,7753.704802499183,9,0,Region-89
29.619457797722475,91.8094870277691,17.994914434333932,0.2620938971799537,48.121964702354845,9505.59236698481,4,0,Region-55
32.84651051810455,86.35135550575266,415.7847491824308,0.9088272140969338,59.27842603443098,7015.422873397185,8,0,Region-2
21.297071889659367,50.1300163991542,295.72496572151243,0.9501683407630936,99.24935911731662,1084.9684005823767,10,0,Region-55
31.599675748562625,89.30808755525203,179.0426509466891,0.26915364097108974,29.88835509998627,976.3534421699961,11,0,Region-49
31.229691759190473,86.1550335544952,447.11402137012345,0.7542018658853505,43.818074065622085,7342.820680526852,11,1,Region-29
31.213201888323418,75.80337940637303,35.0983057038568,0.23877500831956,21.901611196959223,2231.7611095343395,10,0,Region-15
32.06975333192909,60.23212211013717,490.16103636391296,0.7376111617321327,64.68521734299112,4527.669155469163,10,0,Region-41
33.529358744527244,55.75051625599265,308.1458951272305,0.7974199712888259,75.49058640770501,9768.548903378454,7,0,Region-73
36.0997799936154,47.31335272482154,91.73212698442424,0.24720570371064943,53.386914091229094,8217.077304198368,12,0,Region-44
25.396414402564286,70.58542401405228,339.5345494884843,0.715869543583235,32.12481414609739,8481.274237271986,9,1,Region-93
36.50098820360124,75.1156525305908,381.6906298917813,0.8121045388640898,65.87994422635728,8621.622056807979,11,0,Region-18
29.96511364526907,61.56033943094724,214.67139168538725,0.35857887210691175,58.524195103196455,6233.498867203423,13,0,Region-2
21.541165582686624,68.52154406085211,430.8163031227737,0.16770277598972694,25.406715106334595,7464.9458462385355,10,0,Region-73
21.171018584879583,61.810867442156,75.36620364823516,0.09196456731751357,46.51137104519172,3653.713054879444,7,0,Region-90
26.684766373921214,78.46036343924207,139.41879178880419,0.5753817036099419,49.16773824716754,9984.617643071222,7,0,Region-25
35.69793954222935,94.0755524677938,46.74618079199489,0.9780981193157132,98.43559783942897,2868.259479580986,9,0,Region-54
34.15361869481831,49.83521572281669,105.43892030367607,0.8229503200222161,86.43572489399696,5941.073292704843,10,0,Region-81
35.77229929344813,62.8845285941874,119.36440595557252,0.4358396389345528,76.09337094462344,2892.410615379814,6,0,Region-8
30.345381128832187,48.45211623705168,458.81659546085507,0.5366209028549586,89.98993229526528,1209.5034005447242,10,0,Region-51
28.80397995910981,77.49662622446992,39.0548443755781,0.27952788541181894,76.19359652458435,5719.099566952399,11,0,Region-90
22.94905053412568,83.73223056931575,213.7075600938547,0.16306586736006357,91.306166961316,3598.1518415747837,6,0,Region-9
26.56385507218623,95.91476395584735,266.1993436134565,0.48208115823227327,14.909780339155718,5873.870748481539,9,0,Region-86
28.680387323477504,56.73231557565789,449.3465269010804,0.4635015661671852,51.045958834022485,5630.916918983429,9,0,Region-84
21.772008593592346,97.0126723519258,498.84810933060675,0.5219299528037602,77.22085017176502,5468.34161852126,13,0,Region-39
24.412239054224223,43.795760309240485,376.69405745991793,0.9528045855639408,62.496621694901215,1320.6811082606414,12,0,Region-19
31.964505881274775,76.18083180187529,485.39549528451477,0.6038953001447722,25.7649547735708,4457.789666068535,11,1,Region-99
34.713262284783795,43.4279631605998,393.55056626793686,0.6057718366223738,40.64428778756808,8138.8390000480385,15,1,Region-53
39.966950227858995,93.6264512657167,481.6013204857083,0.12802476286107678,38.59969375240222,3219.920605891895,10,0,Region-79
38.66226662687116,71.78854342420325,353.6353629722276,0.9964888661768204,33.521222186590236,4493.931902391445,17,1,Region-43
32.851303990703826,80.16090104576776,39.881712725535536,0.7728449442346685,40.88219981625694,4988.932744170654,9,0,Region-27
28.42496106588144,89.89443555462715,200.96009349633826,0.8772033440940048,56.33679596150089,8641.039994658273,13,0,Region-4
32.72354729416465,49.01863734903813,323.2986419012352,0.4143004118309941,86.93821223049484,6590.437715337587,7,0,Region-47
35.71303236160464,42.31549371628803,175.3592547271255,0.5021280957856249,76.78293961543807,1092.0050948894086,9,0,Region-35
22.366723818467747,92.73286875477113,136.6919590568893,0.5220838091622765,85.17247336146103,8665.19275946971,10,0,Region-28
28.198097793925765,58.895993647535946,288.6996335665455,0.19409453928960518,89.52433701067777,8337.45315727269,11,0,Region-27
36.79604571271234,47.73873447562992,466.7509383512174,0.6894891563269572,47.45354104878465,7561.095207931837,7,1,Region-64
27.67665903866088,68.1076742252252,17.49093675807678,0.9029767236174566,41.14236556240725,4713.974381356493,10,0,Region-75
31.437445424543732,75.89836454176113,384.61560177071885,0.163705818138419,15.186104351574564,7599.699296509487,7,0,Region-59
31.755387217243964,41.85823620535061,361.3636390223136,0.0863182734861645,93.74424596887908,4839.546420163297,7,0,Region-75
23.689525062672786,56.49373949542526,481.97671269414354,0.7382189055403422,15.924071614432954,7392.572989838913,16,1,Region-57
27.244708833045767,41.96799245661376,465.3556111662718,0.27320183167298207,76.70219638334234,8813.090633228108,13,0,Region-27
26.690225774838645,65.22012335172994,381.1162810220964,0.6238625416173293,44.029747401902846,8916.361692792909,7,1,Region-16
20.523934170641297,93.70600174397467,260.2043823412993,0.6957583379921807,95.39026970492677,4600.327884455801,9,0,Region-95
20.483835277827104,98.95914468961415,102.13377661675993,0.3219107635818218,47.76418188407161,8607.49252558509,12,0,Region-78
36.63394087351547,78.22285321021765,272.61785916278717,0.8151445974257844,83.49475162192448,1104.4280670263602,8,0,Region-31
25.46141619945625,49.69826162707551,382.6759969598269,0.5499889821142169,35.43893489473089,1108.0122331191321,8,0,Region-15
30.36157532477631,94.35096339995835,447.83460631894656,0.8689994079518027,36.917984551946205,5527.842773988052,6,1,Region-46
25.97451147177546,70.97486939200363,394.85600460527456,0.7632935525589475,63.59674688905908,6553.261722717063,7,0,Region-33
38.813584902306815,49.22495872617509,97.633467595527,0.8685756320374538,99.81843703367264,1614.6383821861866,8,0,Region-5
25.185935177315475,95.30360016709969,299.8431571140297,0.02016138211789409,56.58151761812766,4774.58244357933,14,0,Region-97
28.593136254778702,85.44814304338618,166.0867297656785,0.24350626073859472,94.26777727539614,1034.1904113776382,17,0,Region-85
37.45460500969204,83.90231636338909,4.602833695321495,0.09000794044593863,80.76248454238551,6060.784906977773,16,0,Region-36
36.838671335836175,82.55084222766428,100.11046789433303,0.44208301718934917,81.62778827595115,8565.430963853194,9,0,Region-5
23.722028356925545,52.02038926578654,56.61032496672463,0.8899601216153182,49.23639902158877,7402.625862593285,12,0,Region-26
36.052866195914206,52.66040150245156,421.3595617697343,0.4675402622668692,44.78880251555206,3845.0863690497854,8,0,Region-87
29.163737734757852,81.2975799056353,129.25312607390597,0.8497130445803941,27.272962728173383,9938.558586707504,14,1,Region-24
29.659377441707104,53.183365006623816,142.34898444377774,0.3271782380193179,96.75471402852882,6663.056267014754,12,0,Region-53
22.669599448318877,66.32030180818293,479.96828589944215,0.3395700728052524,96.3454251199438,8170.9595009805425,2,0,Region-16
21.612030275142494,86.92010953563648,189.54336152442607,0.8955617303268776,77.23609608791645,6730.004134188153,11,0,Region-15
34.5587861394753,87.03715108587045,4.792820072197279,0.42581714651170155,36.662720486740255,9895.221281762553,16,0,Region-61
29.929223047105996,67.19570635155158,141.92307417306827,0.7897654877946664,32.0661586308054,8231.461695455953,8,1,Region-83
28.737014052303593,87.53139629651471,59.649790300906226,0.23664354788190134,98.97492181482666,5242.289857164861,14,0,Region-93
34.590164573047936,90.3173077718834,51.40428086792698,0.9488008296776355,15.988853359735975,3732.107672092139,11,0,Region-6
35.3102579798222,79.28654507705562,38.74364506787475,0.5745782465305711,85.9207862927178,6853.33280857354,5,0,Region-58
23.17816335338707,53.705551138505214,296.62973508768863,0.7593235685784019,41.99122004342272,5943.195907189388,9,1,Region-32
32.20450298955282,56.44070682313285,94.67386181492931,0.0895156997948855,47.698274775449846,6330.570851172699,12,0,Region-100
22.70708164555371,58.89046932452412,180.6213970205052,0.4926642258305287,84.87798838739535,3495.816486209194,10,0,Region-10
35.027501720580915,47.00824646403712,431.0088580650084,0.9010384977340232,18.154271440482223,4344.41136364849,12,1,Region-57
33.13910312534279,56.389577222196706,212.16906989813782,0.8770386290433045,41.875271066823146,5625.156091417433,11,1,Region-79
39.13229242166916,52.57115345875192,457.8456750258188,0.04681395723422754,95.68218494526157,8408.905679026246,11,0,Region-17
21.379160327128425,67.31972498851613,248.96902669780314,0.3036984691289467,72.91593214941307,7652.798285852741,13,0,Region-14
21.141094423025088,94.50625287233589,199.41830741987786,0.4433200064790801,77.94452483253013,1274.6931179776245,14,0,Region-18
25.643741493864002,46.26881900523748,375.1944635453508,0.17226481435578822,78.17547708599288,2530.987075191979,14,0,Region-65
25.23411367471812,83.21607543684374,36.58754938400105,0.7299983109899704,15.451307484755006,363.91147683697153,9,0,Region-87
24.939575981439997,81.23698026478766,44.73919149120869,0.18451199559871156,28.288683393438802,178.809622859355,7,0,Region-12
38.12509161042073,45.74525191980146,325.9868569614803,0.3466396943698862,54.213693047309064,2321.3171458743936,7,0,Region-86
24.990923996990123,95.35434429434801,243.47035661962414,0.6632806368578182,43.13352092278377,8013.277385292363,9,1,Region-53
25.43899452257262,74.10833212940918,395.20762515960513,0.48208934452447993,46.98210638195681,9057.001815926433,7,0,Region-99
35.187965248359276,61.82353126814105,458.1354186717657,0.7385710386348938,80.33026407631053,3978.506822396121,8,0,Region-45
28.9947968490108,85.3923150097184,194.18343883577376,0.9612079012228597,11.321131156096175,5675.666106406118,3,0,Region-60
35.534211139103625,55.44192750409805,298.20501329232314,0.1165466877151975,69.4442733689115,7089.92075935827,9,0,Region-62
21.307323151287704,81.61059022277922,250.34831389765495,0.7095677163980609,10.009920862164021,9534.073322592092,8,1,Region-64
29.751423873467687,42.38267245433483,490.80532782121645,0.23034415563211452,15.675267301861933,9138.029149244574,8,0,Region-35
20.672272003665654,90.36448225655631,415.5422036782976,0.41447672740756925,46.74575078538616,666.2038034756613,9,0,Region-66
21.25306406910709,66.89025082127911,455.8688541386768,0.032862725795139824,85.68536678243393,2556.84184777188,8,0,Region-16
38.12874906688822,78.2015748614765,127.17004378880209,0.13590738229269894,23.04961890080144,586.5309851562531,8,0,Region-42
22.784907422351903,53.27426918840102,386.2632115812972,0.3197772890488997,59.91592682157504,6203.769967791608,6,0,Region-10
30.64841364550434,80.62442275950687,132.73661249882446,0.34198580528798495,71.06547041440697,7133.883833079126,9,0,Region-65
28.221912052014133,86.3344165535966,104.37126671419495,0.8995852164620958,30.65795957549445,3152.0057823294637,13,1,Region-95
26.94686652517685,68.39279121306393,472.1330798277754,0.7418129092665151,56.10972297426247,8553.133890518824,4,0,Region-26
37.99666691374545,77.06361544370766,9.652208358933322,0.9721829681870411,92.0266554824373,4582.846229073827,12,0,Region-48
20.43646793550979,67.37955542934391,482.6943518317148,0.5990715103352405,56.10056728289795,9983.976999460425,5,0,Region-18
33.27579372351178,93.64548215547073,74.6309484944031,0.24171373209131797,24.15907556088832,103.9569566343168,7,0,Region-20
39.26788868427101,69.87215083085914,409.71904089663406,0.32765502992164286,66.50328670187903,1183.948113343711,9,0,Region-12
31.20336366923684,90.50852254172914,137.96127653405154,0.3198359232919671,63.29801620076626,3087.7531050598695,9,0,Region-82
38.73644924066184,88.08112349621491,175.3511637153637,0.3264943276632516,12.42592838183181,352.5252197417602,5,0,Region-23
21.045157585720474,64.6302892809014,108.37885566099249,0.6729641731118157,18.153496517280995,7845.160631608683,8,1,Region-8
28.375866381483227,53.8050695114485,292.7570212405398,0.5308079280904162,24.110321962690968,622.4406999257435,9,0,Region-35
25.203155819241022,64.36492795358626,174.04777375393704,0.3854241780866443,22.266016980568292,7514.89836960889,11,0,Region-99
34.61641929961459,89.57304254651321,328.6965197473316,0.1490897687287166,33.35191935048398,620.4277420165391,6,0,Region-97
39.62594180994493,53.65795214916354,7.823658971032987,0.022139162942145907,50.869479091201114,2601.999920065152,15,0,Region-43
25.130601248884957,71.46618075146496,32.18744175751981,0.2188346775876926,43.4544668109086,8428.640475019443,7,0,Region-61
33.08349202948149,88.36580487764485,49.830576365624324,0.10747140396868127,90.15849022641372,9515.843412953469,10,0,Region-26
23.961952655194803,61.208648507702726,209.49684265511553,0.7854450308522394,65.08984684657034,4203.810792339072,7,0,Region-66
31.306605091432196,78.53257822016184,407.398086329988,0.11249795781388539,88.85299149656588,9702.395746694257,5,0,Region-33
29.278649733766724,54.73789444292887,444.0889551891913,0.7242282373068362,57.4335392425839,6306.121145209571,13,0,Region-96
39.44010659263074,46.55676672208959,122.40537003045037,0.38565868977608264,18.088342362040596,4216.767712086021,8,0,Region-7
32.170545453929336,87.66305350557138,287.184862119507,0.07337838974377597,51.69587041597914,8047.733305282378,11,0,Region-41
26.990127441736377,45.93811740452241,384.18249634630024,0.8127300494315858,83.98292921581285,3023.7523493879917,8,0,Region-15
22.281915697758667,56.282883704775074,144.41471495980434,0.5796305702366134,27.469339045039728,2731.382987466162,9,0,Region-30
23.024936574698692,91.30656531984641,204.5038683681366,0.23576151286357305,18.20928508773848,6599.822001419636,12,0,Region-23
24.5063385990247,60.78815722472003,261.987101342857,0.8946811743326679,39.649126450443404,3965.82488348414,14,1,Region-30
25.019333226805962,98.38272097084968,67.43742320402384,0.04525831387055146,45.00080475761256,1445.5884667552978,9,0,Region-79
37.01232115682276,98.7840600864316,12.991146862890158,0.2018196081977629,37.563190876531394,762.9459293700971,9,0,Region-33
31.224455765650497,56.0965612272134,76.40290465914163,0.752046927805861,22.171670706210037,7899.641504859926,10,0,Region-40
30.467818227487328,42.45869333499343,313.42681062676667,0.7093779303098892,32.57558737495431,6791.516244843212,10,1,Region-41
22.29537743738435,82.30379705232275,36.80913076684084,0.28927169372447803,71.40541641418993,4176.802423605373,14,0,Region-53
37.2027938669887,67.05919015890062,94.84818242506415,0.062024875352783115,44.73356646638475,8972.653588193461,14,0,Region-75
34.456286064169674,46.04517063757458,168.92694284765187,0.8580780722249438,66.92945001567003,4167.481849181735,12,0,Region-41
21.353367238000033,82.45136913868257,38.93503215318317,0.3136976380699026,58.26734019268592,7131.9251675072965,7,0,Region-78
34.15670194459537,41.87049454671527,95.84963558081722,0.19571341492826522,59.41476458719021,9100.2412245522,7,0,Region-7
30.870764346852923,92.21180142953452,455.6348944917555,0.5160618223609771,32.36946021530164,8423.08304121359,10,0,Region-71
21.634506914935564,48.31915174679823,9.64956611349238,0.9102271992824473,56.938872949136346,5159.937285761832,5,0,Region-97
29.16601283057313,47.6387127248035,326.7159620871811,0.043546577843375345,12.12352424768816,6838.300285222654,6,0,Region-99
29.69392574260094,50.54033787811507,192.20446545759245,0.7658040880308877,48.85693680924336,4195.291189600954,10,1,Region-27
23.315490803265515,97.61598150952399,336.3243697161856,0.5724732279387089,61.53605408709236,6507.252005711729,14,0,Region-6
38.913962940005646,81.59016161523076,294.3458601817023,0.42544911655181694,26.379605921869835,2649.769139619419,7,0,Region-65
36.99950742961324,88.08229212781819,111.74937717732215,0.74408044410506,33.09026556240562,4403.946926318577,14,1,Region-42
33.380446746582166,63.85809914396518,423.60474378669426,0.9658244244416323,29.757791783405747,2174.5028022582064,11,1,Region-1
29.245911220012143,60.178763650297334,245.97019130467834,0.22920621116269102,16.350215973888176,478.03103152752544,7,0,Region-91
28.23531083169017,54.0690404069902,411.26800945673585,0.14364736507211961,41.30715890260811,5926.544520696186,10,0,Region-30
33.01946934301908,68.83888169874453,203.0062680941096,0.912881745222697,98.10691898067455,8657.850518972897,12,0,Region-5
30.90863738813811,73.10972401205011,492.34277695761955,0.6689530774573037,41.84923658172491,353.22491876959594,8,1,Region-32
21.24546211763771,77.90649061916533,385.2446792506482,0.437986021561966,51.44829596532781,2040.6944332200294,10,0,Region-70
30.250052975406632,55.427110239921674,482.97510255628674,0.5732595702642831,68.77785258607378,4655.832086777158,12,0,Region-64
36.128072344656786,96.91924485417944,257.1632394549294,0.745613905176244,68.36479760521965,6692.378486738308,10,0,Region-63
29.184797551939162,50.18550989242815,236.84556614535023,0.7730318987057172,95.49054820167618,1795.1690173318757,11,0,Region-36
21.03913155108537,97.93919048598474,377.72690466262895,0.9198941808189646,87.18077263592127,661.2788068091803,15,0,Region-71
35.72556398768066,40.891367350450224,440.1456315067151,0.42684278889562266,81.4555618394637,5238.582305496203,8,0,Region-51
24.027275642719488,68.86754150901074,482.07289793277903,0.293410910019395,95.64645032004796,8205.226159267357,6,0,Region-83
25.172416697760774,60.00207028699377,162.27595301624987,0.6396642667898419,30.768884693485443,448.8256021964358,12,1,Region-1
23.294127068645917,66.94740483581505,399.3522869213195,0.41572789927953036,65.53487751596134,3558.7575585543564,6,0,Region-44
26.60430129742995,74.23987473884733,105.32279881776834,0.5945984539489779,89.84770900499407,6668.795953654018,8,0,Region-7
35.1350301137727,66.13534948076254,272.78717337272263,0.4199857984559502,66.17243424502917,1394.3458604144232,8,0,Region-96
30.387717190078746,64.89081101809569,89.92407420459958,0.15299578667817448,97.96784271461826,2435.873091238292,13,0,Region-38
24.09762548301425,83.9634049247984,173.69868087516943,0.4694267516589584,19.03174425157411,5401.377173484034,8,0,Region-10
37.556601563040815,81.15257650518788,465.6791836032296,0.6909178219410328,49.53974525138803,9536.993794005759,13,1,Region-24
37.591637099030585,89.99627692215087,73.04534988654304,0.7992838076676498,97.96266171177726,2944.691920613185,7,0,Region-50
37.41156850092014,54.99753887436974,316.20044756759825,0.49332627679654684,44.16112257129332,4926.521470085033,10,0,Region-35
24.775924227630785,76.5717105852438,296.47713646370164,0.16523789021040092,76.56007375893739,4059.315544337741,15,0,Region-28
29.02478688361976,75.11168712357123,60.369176354493234,0.4146877096494316,12.736261097078426,8984.227053097791,8,0,Region-19
39.6997931228175,62.184268652361325,162.9895218844061,0.7862939288416982,72.53534031672817,811.7096539080447,12,0,Region-70
